,18β-Glycyrrhetinic acid,5-Fluorouracil,8-Hydroxyquinoline,AT7519,AZD-8055,AZD2858,Abiraterone acetate,Acetohexamide,Aliskiren,Alpelisib,Altretamine,Amsacrine,Aprepitant,Belumosudil,Bendamustine,Bergenin,Bexarotene,Binimetinib,Bortezomib,Bosentan (hydrate),Brivudine,Budesonide,Canagliflozin,Capivasertib,Capmatinib,Captopril,Celecoxib,Ciclopirox,Cilostazol,Clobetasol propionate,Clofarabine,Clotrimazole,Dabrafenib,Daidzin,Dapagliflozin,Digitoxin,Drospirenone,EX229,Encorafenib,Erdafitinib,Erythromycin,Fenofibrate,Filgotinib,Finasteride,Fluvoxamine (maleate),Gallic acid,Gemfibrozil,Glasdegib,Hexylresorcinol,Homoharringtonine,Idoxuridine,Infigratinib,Ipatasertib,Irinotecan,Ixazomib,LY-2584702 (tosylate salt),LY2090314,Larotrectinib sulfate,Lopinavir,MK-3903,Macitentan,Mebendazole,Medroxyprogesterone acetate,Menadione,Methotrexate,Mifepristone,Mozavaptan,Neratinib,Nevirapine,OTS514,Olanzapine,Omeprazole,Orlistat,PF-06260933,PH-797804,Paclitaxel,Pemetrexed,Pentagastrin,Pentamidine (isethionate),Pimozide,Ponatinib,Posaconazole,Pravastatin (sodium),Ralimetinib dimesylate,Raltitrexed,Rapamycin,Regorafenib,Relugolix,Retinoic acid,Ribociclib,Ritonavir,Rosiglitazone,Rucaparib (phosphate),Sapanisertib,Silodosin,Sonidegib,Sulfisoxazole,TAK-733,Tadalafil,Terfenadine,Tofacitinib,Tolcapone,Tomivosertib,Torkinib,Trametinib (DMSO_TF solvate),Tranilast,Triclosan,Trimetrexate,Valdecoxib,Vemurafenib,Vinblastine (sulfate),Vismodegib,Voriconazole,Vortioxetine,Zileuton,olaparib,palbociclib,venetoclax,Idarubicin (hydrochloride)
Cells_Intensity_MassDisplacement_AGP,0.035077237,0.60260427,-1.2458581,0.60955423,0.6653622,-1.1429121,0.38653162,0.14840578,-0.2442158,-0.082596004,-0.2991118,0.6160838,0.03400877,0.41113997,0.4663593,0.33482257,-0.124044396,2.1955462,4.1031623,-0.16079612,-0.37427738,2.18346,-0.18335462,1.791068,-0.4097999,-0.24839942,0.9969444,2.3989387,0.5454506,-0.12997298,1.8550943,0.43461725,2.3139703,-0.119904906,0.04157315,0.75061876,-0.17224987,0.86657256,0.19236971,0.16310088,-0.8016316,-0.06185921,1.7413559,0.64832455,-0.34609136,-0.48752496,0.0579545,0.312295,0.15446983,1.496366,-0.6976916,0.5800467,1.8713166,1.001831,4.5756636,-0.18211997,0.081284374,-0.44503987,-0.16375335,0.7920374,-0.020626137,1.6527413,0.5883942,0.29094818,0.56986624,0.94963956,2.0075474,-0.71421033,0.2872999,-0.493817,-0.42109767,-0.014062385,-0.12549199,-1.1879356,0.7755262,1.7449843,-0.28984436,0.13458937,0.27489397,-0.546257,-0.22702043,0.021400055,-0.33735058,-0.9436005,1.1245363,1.0261211,1.8812968,-0.28100827,-0.3131357,0.3753476,0.55079734,0.41424045,0.8811446,1.8238128,0.3777971,0.48140892,-0.15452713,1.2802116,0.07458808,0.5731249,0.39775786,0.044353694,-0.06429925,0.056498468,1.770384,0.3613883,0.1780271,0.9051995,0.112955384,0.32533264,0.9352986,-0.034056794,0.30557546,-1.4948606,-0.21542811,0.64918154,1.3656441,0.46852037,-0.2109294
Cells_Intensity_MassDisplacement_DNA,-0.0035524766,1.1686454,0.527374,0.65356195,-0.35567364,-2.296277,-0.423556,0.0019115607,-0.15171614,-0.5398992,-0.19697183,-0.23827966,-0.18455195,-1.0077497,1.5758947,0.0025459093,0.5377131,1.1223006,-0.9478044,0.44252148,0.2921084,1.8926682,-0.12643315,-0.11769217,0.22467665,-0.013811032,0.91155475,3.416956,0.5710835,-0.4770424,3.4537342,0.57622147,0.41818047,-0.030372938,0.2916278,-1.5064106,0.4556383,0.39917564,-0.7110943,-1.6922255,0.019532284,-0.02686128,0.3936429,0.9881179,-0.51593804,0.39928898,0.27174473,0.35941264,0.16266674,-1.5983111,-0.56448364,-0.6951306,-0.10744718,1.6272691,2.0008757,-0.15849636,0.5595298,-0.13657859,-0.27014732,0.35416198,0.17706852,0.8343363,0.45681658,1.2405411,1.540783,0.71125776,-1.3452095,-0.3456913,-0.18414836,-1.051818,0.15456934,0.017027974,-0.6047827,-1.4523445,0.6202281,1.0686364,0.5543119,-0.2000457,0.11202339,-2.335465,-2.0620198,-1.7908922,-0.09819833,-3.268346,2.0449798,1.670339,0.2938036,-0.3090932,0.19705975,0.8670532,-0.37053564,0.098459594,1.1995835,-1.8255354,0.8590005,-0.49659124,0.13665512,-0.26540253,-0.26907608,-1.9240704,-0.4107871,0.20736837,0.25362536,-0.11156753,0.34370336,0.31280366,0.24785338,1.1967685,-0.016284108,-0.20142286,0.6705913,-0.38015762,0.49469545,-4.8199916,-0.08680252,2.14274,1.2440661,0.24167311,-11.05025
Cells_Intensity_MassDisplacement_ER,0.03129467,0.89834815,-0.024526378,-0.59371716,2.5009716,-1.2141402,0.3784325,-0.10917463,0.049382884,-0.47119078,0.25140795,0.28060326,0.69565445,-0.3567865,0.36975804,0.30991465,0.39820278,1.4448391,3.6317997,0.023746649,-0.13056122,2.2804086,-0.12268701,0.1622596,0.11298206,-0.2373051,1.4189415,3.2024853,0.50806195,0.49620178,2.5477226,1.0716094,-0.15136884,0.06658622,-0.011692911,1.3324318,0.08516592,0.8857359,-2.1025565,0.074350595,-0.10738903,0.24678765,1.6518131,1.1270324,-0.74951714,0.022044316,0.43808815,0.66732526,-0.055852205,1.5497752,0.13614915,-0.9575317,0.7766874,1.5796819,4.9819684,-0.21783924,-0.5450654,-0.29126444,-0.15807445,0.7844937,-0.13319498,1.6965023,0.7012346,1.4924461,1.0629555,0.90196306,1.9573317,-0.5822485,0.1788258,-1.1533129,-0.1194114,0.21180153,-0.4281937,-1.7897692,1.2806381,2.5894234,-0.2816855,0.03467748,1.3369201,-1.7484331,-0.26051775,-0.748657,0.100974746,-1.9867672,1.451862,1.9690957,0.3236072,-0.37361717,-0.39084244,0.49443126,0.022104472,0.27288806,0.6131411,2.160622,0.9288724,-0.11384175,-0.2409363,-0.42946887,0.26939538,-1.8545318,-0.14859046,0.0062185624,-0.13277447,2.0366557,-0.012320459,0.21169484,0.750555,1.7492728,-0.0077506057,0.986454,0.91798735,-0.2785875,0.28580853,-2.1438806,-0.11626807,0.2935269,1.4512655,1.0849771,0.89592487
Cells_Intensity_MaxIntensityEdge_DNA,0.085913725,-2.6147687,-0.32130277,-0.5958889,-2.1803,-0.9245489,-0.42644808,0.4044709,0.19061427,0.5793655,0.30587634,-6.692045,-1.3373638,0.83859587,-0.47613928,0.259726,-0.2869092,0.3881334,-7.856281,0.0601995,0.12801565,-0.30750763,-0.24081062,1.865121,-0.6269717,0.34402025,-0.77054375,-4.311833,-0.93060464,-0.29971126,-4.8776336,-0.82753205,1.278682,0.7747213,-0.030487007,-0.12866838,-0.59447116,-1.0403377,-1.5240215,-2.4414515,-0.06246051,0.18137704,-4.3866496,-0.87854433,0.48730293,0.005847022,-0.16643395,-0.44378117,0.5213683,-0.67311126,-2.5140731,-0.8294992,-0.14065582,-3.7518494,-5.484387,0.8963968,-2.1482456,0.16334102,0.08742869,-1.2338605,0.21240671,-4.485526,-0.53084826,-1.175639,-1.615996,0.70747966,-0.9531147,-0.98887205,0.083813004,0.0031018257,0.2544946,0.14637144,0.20508544,-0.0041316748,-1.48694,-0.7943041,-0.9739315,0.22535361,-0.96208423,-1.1592075,-5.683908,-0.41446912,0.26358294,1.0109037,-2.3753142,-1.1711701,0.3928806,0.24739195,0.79918766,-2.2044919,0.0375974,0.15367156,-0.9721071,-0.29516652,-1.1878506,-0.34076783,0.66081846,1.414505,0.49727142,-2.774264,1.135728,0.43602765,0.5630232,-1.9076875,1.9360847,0.39836156,-0.57287294,-2.206252,0.451363,-1.3703403,-3.791461,-0.083553486,0.17022042,-3.81799,0.40170023,-0.5663425,-2.6086457,-1.1160896,-8.225811
Cells_Intensity_MaxIntensityEdge_Mito,-0.45359078,-0.29888615,1.2446214,0.6369793,-0.071023844,-0.56065136,0.3840584,0.066584535,0.32593784,0.85600513,-0.09621482,-0.9325351,-0.1957149,0.5256352,-0.2966713,-0.20636694,-0.42357925,-0.22661631,1.3073643,-0.14467074,-0.1810766,0.052343708,-0.25739336,1.3522142,-0.106315546,-0.35041603,-0.6124658,0.2538518,-1.1887566,0.20958626,-0.4892868,-0.5018089,0.3906996,0.4286509,-0.4254597,-0.89777774,-0.08639151,-0.10970351,0.040749878,5.21352,-0.30178657,0.02606458,-0.6956947,-0.3573517,0.08145746,0.06456455,-0.07991966,-0.18871391,-0.31075552,-0.29717517,-0.43175244,1.4074999,0.3217019,-0.20888497,3.78685,0.52647275,-0.72611666,-0.2173537,-0.31775212,-0.10525649,-0.58908397,-1.365538,-0.9637146,-0.627725,-0.425642,0.16466112,-0.8754017,0.824987,0.11819457,1.9371988,-0.103901066,-0.0011914223,-0.41573453,0.22044866,-1.3992547,-1.170376,0.26570144,0.06722911,0.38730252,4.095303,-1.7797351,0.25157648,0.4517058,1.3557247,-0.021831254,-0.7220405,-1.207812,0.35838762,-0.10594145,0.48108426,-0.27700147,-0.04542765,0.25449064,-0.20507587,-0.8389849,-0.5609276,-0.17203479,0.7179642,0.395618,-2.7280436,0.85301256,-0.40006372,-0.2950044,-0.05155309,0.7253856,-0.60235316,-0.74387664,0.4035139,-0.1321128,-0.37990353,-0.51930517,-0.37568235,-0.21631789,-1.1587592,-0.27568504,-0.019659057,0.41941747,-0.9832709,1.2378999
Cells_Intensity_MaxIntensity_ER,0.14867379,0.60794014,0.3175245,0.16883975,0.75202537,-1.1015245,-0.39586845,-0.22539973,0.2202634,1.6351843,-0.5271113,0.96985155,-0.26761267,0.24338324,-0.27560115,0.32639146,-0.41335297,2.5048947,2.4222605,-0.24869697,-0.26830587,0.52122474,-0.62823236,0.11338522,-0.40198365,-0.07408274,-0.008217772,0.9615577,1.019537,-0.8686604,1.7490674,-0.27797493,1.2497307,-0.061047543,0.32008684,2.5439494,-1.6607208,0.07692946,1.1910024,-0.6815904,-0.010306667,-0.10778671,0.5715395,0.6337977,-0.44796285,-0.77161217,0.67772835,-0.2582376,0.059509814,-0.92404085,0.30092993,-1.086086,0.20369534,2.9626408,0.79107094,-0.7188525,-0.8630546,-0.23067652,-0.16941369,0.10974232,-0.3637475,-0.44963193,0.5642502,-0.8809986,0.50971013,0.71991223,1.7873902,1.5272793,0.16234317,1.6112174,0.37332937,0.25031048,-0.1249476,0.007970045,0.37856993,2.316892,-0.13516697,-0.270792,0.85447186,1.2486058,-0.100822605,0.7176705,0.1536832,-1.1532359,1.0165514,-0.20559447,0.6738934,-0.7409255,-0.33374646,0.80360603,-0.027416011,0.14149718,0.92782164,2.9571693,0.6886995,-0.20321333,-0.3427883,1.2184484,-0.081014685,-0.7633988,0.51767766,0.14417522,0.47012922,-0.08188927,1.7308608,0.032220203,-0.6524906,1.8103433,-0.019809654,-0.39185467,0.28589717,0.150709,0.25626895,2.834802,-0.3028971,0.35983667,0.45260337,-0.34416625,1.4805552
Cells_Intensity_MedianIntensity_DNA,0.11296219,-2.3062994,-0.24172707,0.83124024,-1.6640486,2.7323525,0.13022536,0.44890413,0.4796997,0.6129649,0.6938471,-0.9948256,-0.8623199,0.4760991,-0.38616455,0.10996523,-0.7122829,-0.6695265,-3.6705005,-0.13588895,0.35657084,-1.084451,-0.048102785,1.9380035,-0.40383515,0.24046226,-0.774412,-3.0649395,-1.1782308,-0.03326382,-2.956723,-0.7042055,0.35633263,0.4438273,0.012355615,0.25674984,-0.44429085,-0.9795186,-1.7170172,-0.48485842,-0.05037132,0.29850438,-2.0713527,-1.3327907,0.26252878,-0.14753442,0.30662236,-0.44327965,0.15458702,0.76379514,-1.1335392,0.097415514,-0.47208628,-2.0619345,-3.717603,0.54938275,-0.5038898,0.39264664,-0.09822916,-1.4972585,0.029460052,-2.8100016,-0.6946419,-0.85420865,-1.2055547,-0.37422898,0.30749187,-0.54069465,0.1282918,1.3978506,-0.06487615,0.17520821,0.104662575,0.38059464,-1.2560235,-0.57317466,-0.2599844,0.45709956,-1.1130041,-0.05297057,-2.6157207,0.07963791,0.58498144,2.5063114,-1.7598766,-1.8219105,-0.5234514,0.56569314,0.57171035,-1.9575459,0.15540086,-0.04015715,-0.5672569,-1.027649,-0.9755895,-0.043629486,0.40164742,0.66305846,0.7602635,-2.0341027,1.159363,0.2630948,-0.11346761,-2.1442394,0.8826614,0.30647284,-0.8799482,-1.1538931,0.3171617,-1.1898853,-2.423958,0.15368932,-0.10407412,0.9674141,0.4280025,-1.0969077,-1.6216925,-1.1269931,-3.7022552
Cells_Intensity_MinIntensityEdge_AGP,0.79668736,0.45009923,0.14574732,-2.5072086,-0.377906,-1.1603924,0.15074152,0.86794573,0.48275432,-0.7139285,0.055840045,-3.0789032,-0.7841775,0.37890708,-0.90283805,0.23892808,0.056689262,-1.955115,-5.503095,0.41254988,0.42188033,0.08675059,0.114437066,-1.2467335,0.21463974,0.865509,0.6828885,-1.1394705,-0.48059067,0.4706246,0.5175743,0.3936517,-2.0135362,0.5161797,1.1645716,-4.4808397,0.3389343,1.2192706,-2.9869988,-1.2688683,-0.020806968,0.52147764,-0.21092348,0.05874759,-0.54664826,-0.33092114,0.6011159,0.23266868,0.35544583,-2.8558624,0.8810386,-1.4764761,-0.56468016,-0.7729659,-3.855278,-0.6489747,-0.613913,0.7216373,-0.5858702,1.1129018,0.3576111,-0.5298912,0.055759657,0.43961343,0.6961932,-0.43993402,-2.5384905,-1.5209155,0.74500304,-2.73738,-0.37831482,0.5088491,-0.08379296,-0.24142075,0.8210098,-2.7835748,0.2474625,0.5326038,-0.42715046,-2.6307411,-5.1766763,-1.4257398,0.3577048,-1.5072829,0.07423344,-0.13803749,-2.9054377,0.0721473,0.25512815,0.07073236,-0.7074115,0.53207153,0.25677243,-2.3701012,0.5203817,-0.167328,0.18198878,-1.038177,-0.27982345,-4.1864195,-0.122474395,0.8751488,0.32865345,-0.023798665,-1.2128743,0.20537311,-0.15291198,0.29542288,0.48328897,0.8593362,-1.3357038,0.2270175,0.88082004,-3.8024895,0.04410846,0.110462405,-0.6734285,0.4512225,-4.8082147
Cells_Intensity_StdIntensityEdge_ER,0.13672687,-0.93105274,-0.24446349,-0.016437352,-0.58629596,-0.25403258,0.07928144,-0.20236474,0.22635694,0.86822176,-0.2426061,-5.2014394,-0.29732594,0.94867355,-0.5038614,0.29356006,-0.70570594,1.8572518,-5.245436,-0.5784046,-0.28677586,-0.033237,-0.5701108,1.2146064,-0.8084774,-0.31551874,-0.23201716,-0.7585102,0.5530432,-0.25245067,-0.02377764,-0.046860114,1.0461339,0.07400623,0.30932906,-1.1374933,-0.09854571,-0.47060648,-0.6052361,0.84851235,-0.14345692,-0.065334626,-0.96848613,0.2984822,0.73169947,-0.41184178,0.48780975,-0.4708608,0.053382248,-2.2135327,-0.10887811,-0.4153298,0.60617954,0.40570354,-4.24971,-0.2476583,-0.30656472,-0.34379533,-0.03890911,-0.18277204,-0.6437323,-1.5881592,0.72664684,-0.9232065,0.3815339,0.6154235,-0.23603018,0.4075363,0.24287857,1.0389909,0.06571287,0.18572445,-0.23901437,0.77204674,0.3551948,0.4228185,-0.45707607,-0.30681348,0.54308563,1.3279535,-5.1192236,0.91101223,0.04635081,-0.352743,0.22133744,-0.48174605,0.24462421,0.26108766,-0.45555353,0.3101773,0.81056386,0.051045258,0.0027287106,2.1625717,0.6395159,0.7756365,-0.26440796,1.0718032,0.32943523,-6.2290673,1.2503666,0.070906274,0.29174647,-0.55358285,1.6791496,0.26566118,-0.5680408,0.2121888,0.07276448,-0.32566863,-0.7480728,0.29707974,0.13390486,-2.4103155,-0.22409952,-0.5537996,-0.24634366,-0.15227187,5.0980783
Cells_Intensity_UpperQuartileIntensity_DNA,0.21161191,-2.8551788,-0.49463892,-0.57517827,-2.4969604,-0.41192332,-0.08964968,0.32097742,0.24111004,0.5888632,0.252439,-4.0615296,-1.1574533,1.246976,-0.67823505,0.24765296,-0.6816519,-1.1457027,-5.596617,-0.08160865,-0.03650829,-1.4978818,-0.06323497,1.6957144,-0.4089496,0.13134785,-0.70163375,-5.114268,-1.1156154,-0.4305673,-5.6753216,-0.9800686,0.12149378,0.5498648,0.020018086,-0.13434957,-0.9806108,-1.0906402,-2.8978364,-2.0266027,-0.24691933,0.18373859,-4.1978893,-1.1657454,0.44884476,-0.19139226,-0.15519191,-0.69036525,0.48318812,-1.2434288,-3.2515917,-0.24570055,-0.80027103,-2.771005,-4.951977,0.71520776,-1.2794672,0.16463079,-0.0066960305,-1.1587175,0.23704062,-4.5437636,-0.669467,-1.1473323,-2.0821502,0.115400515,-0.4895877,-1.5478674,-0.0031699936,0.41122887,0.0074750683,0.22881408,0.15485676,0.09692979,-1.5892931,-1.9743118,-1.2257248,0.31380695,-1.628297,0.9808243,-3.198653,0.43170628,0.19718857,2.3921807,-2.7965164,-1.6430902,-0.23130052,0.31095138,0.48951176,-3.034991,0.14831501,0.035777837,-0.8514118,-1.1129345,-1.4194709,0.058181643,0.56442225,0.6167968,0.4116496,-1.2172647,1.1640599,0.1289629,0.64576906,-2.9491985,0.77254987,0.25986314,-0.6944404,-2.621809,0.6763173,-1.064268,-2.6946619,0.18326193,0.039894592,1.7127824,0.507102,-0.660253,-3.2282715,-1.3803025,-9.553288
Cells_Neighbors_AngleBetweenNeighbors_5,-0.03567772,0.3475949,-0.4487898,-2.1440947,0.18918695,-0.71519107,0.041034114,0.7796796,0.26763344,-0.5579405,0.37489864,-4.3171926,0.14200634,-0.90377456,-0.37371635,-0.09703165,0.57449454,-1.0584265,-1.70364,0.40389192,0.30776104,-0.03147328,0.42885506,0.13661553,0.117872976,0.22585036,0.83919287,-0.21044545,-0.3166785,0.96251297,-1.3367563,-0.004895342,-1.094166,0.5942223,0.51908004,-3.4460182,0.28658226,0.87855464,-0.93118995,-0.5382703,-0.23534632,0.29039925,-1.1306609,-0.33615592,-0.33525816,0.4845128,0.037614506,0.47843876,0.33042338,-2.8359365,-0.06446926,-0.8105986,0.50094473,-0.9785733,-0.8185312,0.56328094,-1.2921394,0.10780352,0.5724892,1.1337715,0.29818553,-1.2168652,-0.007866532,0.113342404,-0.5983593,0.083082534,-3.334055,-1.1290383,0.58438057,-1.8281918,0.047203153,0.085653044,0.12953697,-0.7780423,0.065953225,-3.393711,0.41692814,0.6735986,-0.30874747,-1.3649783,-3.817487,-0.96438485,0.2590392,-0.46453956,0.46451283,0.76169825,-2.0359333,0.1604252,0.40857944,0.08158481,-0.19634135,0.2053038,-0.059887916,-1.3524466,0.07095798,-1.1566464,0.3515631,-0.5255825,-0.10456839,-3.9504974,0.552126,0.24390411,-0.027311906,0.6531046,-0.7249741,0.13825206,0.63370824,-0.72162324,0.30666474,0.9278192,-1.0342897,-0.14078143,-0.020688912,-1.3118645,0.59853226,0.3737887,-0.11609491,0.5048219,-1.0713595
Cells_Neighbors_PercentTouching_5,0.21296543,-0.6000342,-0.73492736,-4.0118966,-0.45444754,-1.2777953,-0.34992978,0.65316445,0.22841084,-0.61642855,0.465413,-12.725896,-0.48533228,-1.1147716,-0.41932356,-0.06898276,0.7864602,-1.1425248,-9.04263,0.19592756,0.4689757,0.094386995,0.42518458,0.3303969,-0.18864943,0.47031662,0.6631716,-1.1101695,-1.0399001,0.99858576,-2.5614536,-0.19723439,-0.71804446,0.22023545,0.5755282,-5.1973248,0.39527965,0.76733017,-1.4895357,-0.9502128,0.15852287,0.5352649,-2.1801465,-0.7752886,0.006534487,0.388164,0.17106731,0.38990626,0.55646616,-4.1668034,0.23502024,-2.6333976,-0.10744375,-2.3947487,-3.7783165,0.448294,-1.7803373,0.6080821,0.37051046,0.6142457,0.4457846,-3.8797665,-0.47726312,-0.16434556,-0.8612426,0.18845989,-5.161692,-2.249601,0.20371677,-3.582861,0.24939914,0.28172913,0.26337937,-0.9358961,-0.37934026,-5.791062,0.2445337,0.69571716,-1.243943,-2.9885836,-11.3423195,-1.9825996,0.3700709,-0.70026255,-0.39617005,0.24417722,-3.112775,0.20718873,0.567294,-0.07067531,-0.29206863,0.31114748,-0.40154508,-2.3631437,-0.08074967,-0.8728586,0.46096686,-0.4402897,0.13901436,-13.004567,0.25055778,0.38469282,0.019005805,-0.2852391,-0.2620597,0.33920434,0.48607358,-1.5446148,0.47877756,0.5583339,-3.4974873,-0.2910548,0.19221991,-10.333592,0.40946603,-0.1165446,-0.41479695,0.36688074,-0.6539087
Cells_Neighbors_SecondClosestObjectNumber_Adjacent,0.22380753,-0.10508274,-1.0590578,-2.6014109,-0.33513537,-0.72896475,0.065761626,0.87617964,0.37303308,-0.29005772,0.5844427,-4.001536,-0.6434574,-0.53332263,-0.7222733,0.2285105,0.6609565,-1.4709889,-5.3244553,0.63889116,0.5286767,0.0261662,0.5615389,0.32739237,0.049926918,0.5968295,0.8037012,-0.96305245,-0.8130975,0.796583,-1.8984288,-0.04717881,-0.5642392,0.46267185,0.4969819,-4.074645,0.2108382,0.7390581,-1.4508198,-0.6151244,0.053411487,0.66790557,-1.4974216,-0.6669983,-0.13442051,0.18200815,-0.13928485,0.45316616,0.6869835,-2.7061927,0.003028306,-1.0441386,-0.026931435,-1.5675026,-2.7155259,0.055233855,-1.1199033,0.5067286,0.33092645,0.78997,0.74026155,-2.457084,-0.6173642,-0.11558267,-1.0039665,0.4272852,-3.045725,-1.7737633,0.04061398,-2.4432895,-0.05360685,0.65244913,0.5294194,-0.7836998,-0.50429493,-3.5942612,0.13197969,1.0399483,-1.1571416,-0.9335954,-4.410835,-0.5690328,0.4884356,-0.0018258989,-0.21416557,0.41518533,-2.0093281,0.4951574,0.28032878,-0.26439396,-0.53536636,0.68656945,-0.582341,-1.5534111,-0.34200823,-0.41965237,0.7048947,-0.30403832,0.14915524,-4.0757937,-0.18769908,0.5522101,-0.24049254,-0.24048807,-0.33411503,0.083577156,0.68419427,-1.3424144,0.81932825,0.68410987,-1.9666386,-0.07255197,0.02389782,-3.9951992,0.37468717,-0.3718394,-0.5104247,0.46233103,-3.6315253
Cells_RadialDistribution_FracAtD_DNA_1of4,-0.04442032,1.3738528,0.3650583,-1.6857872,0.8377435,-0.5318066,0.6588914,-0.38921532,-0.13404188,-0.18125628,-0.4557636,7.552463,1.341176,1.9025637,-0.22726631,0.2446859,-0.29017612,-1.1678733,13.221217,-0.25131795,-0.45035148,-1.5996122,0.039556764,-0.1356433,0.5581673,-0.3185589,0.22184937,-0.6052305,1.9639281,-0.48263916,0.9492457,0.05478685,-0.70992154,-0.22170615,-0.33658293,1.746099,-0.5976775,0.73754185,2.8064873,2.4803445,-0.35261855,-0.13571154,-0.4366788,1.3727031,-0.28222075,-0.4100522,-0.19595419,-0.15216048,-0.13035034,0.73910254,-1.17255,0.9692812,-0.29827797,2.776478,9.493546,-0.15176542,0.1678036,-0.2703769,-0.2371,1.3062983,0.30923998,6.544783,0.78772885,-0.018273791,-0.6567977,-0.25130197,3.299558,-0.17899138,-0.07123377,-0.37147847,-0.02043355,-0.04406974,-0.25262588,1.183261,0.67035633,0.090461574,-0.781578,-0.23115893,0.35932672,4.31392,18.55422,2.6911542,-0.06484147,2.193932,-0.30382776,0.23155908,1.4884204,-0.23998745,-0.7962225,-0.559493,-0.24722113,-0.43689787,-0.0950527,1.7229296,-0.2072302,1.3187116,-0.40386978,-0.6304156,-0.29886463,12.701989,0.24518506,-0.56095976,0.28348225,1.4345965,-1.1065445,-0.3520768,0.08627897,-0.62068135,0.118583776,1.5501968,4.461884,0.20641012,-0.42690682,17.967697,-0.27796328,-0.2306878,-0.94904417,-0.082030155,5.651261
Cells_RadialDistribution_FracAtD_DNA_3of4,0.22886014,-1.0151527,-0.7448204,-1.1792291,-0.6472338,-0.46748438,-0.21768112,0.061501127,0.122230165,0.9192764,0.15061261,-0.34135437,-0.31558385,0.5172489,-0.43482605,0.2601732,-0.39732644,-0.73125505,-2.887315,-0.1235498,-0.07609458,-1.2286773,0.18023492,1.3367759,-0.3480138,-0.044511463,0.1688413,-3.3858497,-1.569496,0.5830052,-4.100018,-0.51868147,-1.3919684,0.18904579,0.24885933,1.4707006,-0.51953226,-0.603409,0.47920278,-0.34302452,-0.26267743,0.4105251,-2.1572106,-0.6518435,0.012490377,-0.16022699,0.20149215,-0.114017546,0.4264756,1.2078665,-1.6230822,1.5474529,-0.18970948,-0.43299982,-1.2298726,0.24842346,-0.39225844,-0.38629845,-0.34259728,-0.2422353,0.06987188,-6.741777,-0.51976347,-0.489434,-0.652044,0.1312168,-2.3378768,1.0707997,0.3218034,0.050861012,0.0029840767,0.06625371,0.5180522,-0.012327592,-0.6424896,-3.3254433,-1.1533026,0.3424491,-0.86324316,1.5598723,4.5482473,1.197944,0.22967058,1.0206865,-1.3746909,-0.88882804,-1.739563,-0.117667474,-0.02920576,-1.7360598,0.05873591,0.3091091,-0.7262606,-0.14422642,0.038042594,-0.31717166,0.17389973,-0.7886338,0.26856723,-4.3057895,0.19636415,-0.049442753,0.3137454,-0.24777742,-0.7387087,0.01463145,-0.29532954,-1.8966614,0.08745418,0.25426722,-0.9773081,0.24672472,0.373533,0.46860996,0.3027547,-0.44424745,-2.0487518,-0.7108303,-26.893137
Cells_RadialDistribution_FracAtD_mito_tubeness_15of20,-0.09334647,1.8062491,-0.860461,-1.8077017,0.6671486,0.79284906,0.4064294,0.09855776,-0.0149715245,0.77711755,-0.51717395,5.7511253,1.353745,2.6358929,-0.5606126,-0.1377527,-0.3448863,-1.5645585,-2.7832632,0.09250616,-0.44842973,-1.269226,0.1524805,1.0355937,0.7484974,-0.07330662,0.55089325,0.20516503,-0.71797794,-0.37540242,2.5355954,0.28740036,-1.3107253,0.11076132,-0.3583181,-0.6366129,-0.29848358,0.078148894,1.5045501,3.6850746,-0.10332074,-0.2425135,0.08145567,0.29716545,-0.3894738,-0.4564627,-0.3832015,-0.43313098,-0.32829943,-1.3864645,0.48874176,2.1077979,0.5438073,3.97251,0.15665174,-0.502743,1.3522998,-0.07494078,0.29204795,0.99859005,0.6328272,-1.3633658,-0.11614706,-0.67619604,-0.15859435,-0.1352159,-1.6939844,1.0886717,-0.1693929,0.5877661,-0.43225387,-0.18524742,0.011697896,0.99003744,0.85694057,-2.459819,-0.52414453,-0.24445309,0.0040425262,5.526436,0.18277884,2.9119244,-0.13673858,2.909279,0.03273342,0.07065264,-1.3880218,-0.15678535,-0.82522964,0.9903709,-0.44214857,-0.16469353,-0.11510709,0.84919214,0.074114926,1.7154828,-0.25568646,-0.69487,-0.013938382,0.026245305,0.04112931,-0.41831264,0.40980783,0.9537557,-1.3306781,-0.26138473,0.34907863,-0.020000258,0.020484189,1.8817266,1.7347583,0.3177109,-0.4209362,1.7265445,-0.123158835,-0.30947694,-0.23504205,-0.26944834,3.434573
