gene,highly_variable
MTND3P20,False
RPL5P18,False
RPL21P28,False
VN1R10P,False
BOLA2P3,False
RPSAP44,False
MTMR9LP,False
RPL21P119,False
LINC01881,False
NDUFA5P9,False
RPL21P16,False
RPS18P9,False
HSPE1P26,False
MRPL35P1,False
DNAJC19P6,False
H3C9P,False
MESTP1,False
LL22NC03-63E9.3,False
LINC02531,False
OSTCP4,False
IGBP1-AS2,False
HNRNPA1P41,False
TRIM51G,False
SNORD88C,False
RNU6ATAC29P,False
MIR1323,False
RNU6ATAC19P,False
MIR1250,False
MIR1231,False
MIR1272,False
MIR1193,False
RNU6ATAC7P,False
MIR1286,False
U3-29,False
U3-30,False
U3-31,False
RNU6ATAC38P,False
MIR1266,False
MIR1302-3,False
RNU6ATAC6P,False
MIR1296,False
MIR1233-2,False
SNORD111,False
MIR320D2,False
MIR1302-5,False
SNORA11B,False
RNU6ATAC30P,False
SNORD110,False
MIR1224,False
U3-32,False
SNORA11F,False
MIR1207,False
MIR548M,False
MIR1184-2,False
MIR1253,False
MIR1262,False
RNU6ATAC15P,False
MIR548E,False
RNU6ATAC27P,False
MIR1305,False
MIR548L,False
MIR1285-2,False
MIR1258,False
SNORD88A,True
MIR1263,False
RNU6ATAC37P,False
MIR1208,False
MIR548P,False
MIR1284,False
MIR1255A,False
MIR1302-8,False
MIR1237,False
MIR548I2,False
MIR1289-2,False
MIR663B,False
MIR548T,False
SNORA79,False
MIR548I3,False
MIR1200,False
MIR548Q,False
U3-33,False
MIR548K,False
RNU6ATAC18P,False
U3-34,False
MIR548F5,False
MIR1288,False
RNU6ATAC20P,False
MIR1228,False
MIR548G,False
MIR1265,False
RNU6ATAC23P,False
SNORD88B,False
RNU6ATAC8P,False
MIR1295A,False
MIR1302-6,False
MIR1229,False
SNORD3J,False
MIR320B2,False
MIR1238,False
MIR1227,False
SNORA81,False
MIR1283-1,False
MIR1294,False
MIR548F3,False
RNU4ATAC16P,False
RNU6ATAC31P,False
MIR548F4,False
MIR1301,False
U3-35,False
MIR1202,False
SNORA11C,False
U3-36,False
MIR1277,False
MIR1271,False
MIR548AJ2,False
RNU6ATAC11P,False
SNORA11D,False
MIR1827,False
MIR1251,False
SNORA2C,False
MIR320C1,False
MIR548I4,False
U3-37,False
SNORD100,False
MIR1245A,False
RNU6ATAC40P,False
MIR548O,False
SNORD111B,False
RNU6ATAC16P,False
MIR1285-1,False
MIR1185-1,False
RNU6ATAC41P,False
MIR1184-1,False
MIR548H1,False
SNORD99,False
MIR1180,False
MIR1255B2,False
MIR1283-2,False
MIR1303,False
RNU6ATAC10P,False
MIR1269A,False
RNU6ATAC42P,False
RNU6ATAC35P,False
RNU6ATAC33P,False
RNU6ATAC21P,False
MIR1226,False
MIR1261,False
MIR548F1,False
MIR1249,False
RNU4ATAC2P,False
MIR1184-3,False
MIR1293,False
MIR1185-2,False
MIR548H4,False
MIR1302-4,False
MIR1179,False
U3-38,False
MIR1276,False
U3-39,False
MIR1268A,False
SNORA77,False
MIR1233-1,False
MIR1267,False
MIR1225,False
MIR1290,False
MIR548N,False
U3-40,False
RNU6ATAC,False
MIR1278,False
MIR1275,False
MIR548H3,False
MIR302E,False
SNORA11E,False
MIR1298,False
SNORA11,False
SNORA3C,False
RNU6ATAC25P,False
MIR548I1,False
MIR1203,False
SNORD93,False
MIR1197,False
SNORA11G,False
MIR1260A,False
MIR548J,False
MIR1289-1,False
MIR1302-7,False
MIR1205,False
MIR548F2,False
MIR1183,False
MIR1252,False
MIR1282,False
MIR548H2,False
SNORD23,False
RNU6ATAC34P,False
MIR1256,False
OR6B1,False
PPP3CB-AS1,False
EBF2,False
GAS8-AS1,False
C6orf226,False
PPP3R1,False
PSG3,False
FANCG,False
OR2A5,False
KRTAP10-9,False
AP4M1,False
OR4A5,False
C2orf16,False
DPP3P2,False
LINC02902,True
KRTAP1-5,True
TAS2R41,False
OR2A12,False
KRTAP10-10,False
KRTAP12-2,False
PLXNA4,False
MAGEA3,False
CEBPD,False
ZNF816-ZNF321P,False
PSG7,False
MRPS21P3,False
KRTAP1-3,False
OR3A2,False
ARIH2OS,False
ZBED8,False
HMSD,False
OR1C1,False
NPTXR,True
FAM218BP,False
POM121L12,False
FAM200A,False
OR2F2,False
PPP2R2A,False
C19orf73,False
ZNF880,False
TRIM16,True
DENND10P1,False
OR6X1,False
HEPN1,True
OR2A25,False
TAS2R40,False
OR2A14,False
TIGD1,False
FXYD7,False
XKR9,False
LINC01465,False
LINC02897,False
OR4C12,False
SLC12A8,True
KIR2DS4,False
TMEM14EP,False
APOL6,True
FADS3,False
OR2A1,False
TTC4P1,False
OR4E2,True
CCNL2,False
UBA52,False
MYBPHL,False
PPT2,False
OR2A2,False
EXOC3-AS1,False
ZNF630,False
OR52B4,False
LINC02860,False
LINC01118,False
BTBD19,True
FAM185A,False
RAB6C,False
C21orf140,False
URAHP,False
HDAC4-AS1,False
PSMB11,False
LINC01793,False
LINC01124,False
KIAA2012-AS1,False
POTEM,False
IGLC6,False
POTEJ,False
CYTOR,True
DCDC2B,False
C10orf55,False
RNU6-1165P,False
RNA5SP177,False
RNU4-62P,False
RNU4-86P,False
RN7SKP154,False
RN7SKP285,True
MIR1915,False
Y_RNA-588,False
RNU2-3P,False
RN7SKP110,False
RNU6-721P,False
RNU6-908P,False
RNU2-65P,False
RN7SKP32,False
RN7SKP232,False
RN7SKP117,False
RNA5SP317,False
RN7SKP148,False
RN7SKP16,False
RNU6-985P,False
RNA5SP487,False
RNU6-648P,False
RNA5SP390,False
RNU2-9P,False
RNA5SP36,True
RNU6-380P,False
SNORA73-2,False
RNU4-37P,False
RNY4P30,False
RNA5SP239,False
RN7SKP218,False
Y_RNA-589,False
RN7SKP151,False
RN7SKP266,False
RNU6-257P,False
RN7SKP146,False
RNU4-30P,False
RNA5SP181,False
RN7SKP26,False
RNA5SP156,False
RNU4-26P,False
RNA5SP266,False
Y_RNA-590,False
RNA5SP407,False
RNA5SP129,False
RNA5SP56,False
RN7SKP65,False
RNU6-588P,False
RN7SKP129,False
RNU2-17P,False
Y_RNA-591,False
RNU6-447P,False
RNA5SP158,False
RNU2-54P,False
RNA5SP89,False
RNA5SP163,False
RNU2-43P,False
RN7SKP156,False
RNA5SP431,False
MIR1471,False
RNA5SP201,False
RNU6-262P,False
RNA5SP95,False
RNU6-101P,False
RN7SKP199,False
RN7SKP114,False
RNU6-757P,False
RNU6-892P,False
RNA5SP425,False
RNU2-33P,False
RN7SKP111,False
RNU6-584P,False
RNA5SP193,False
RNU6-1043P,False
RNU2-36P,False
RNU6-1156P,False
RNU2-21P,False
RNA5SP371,False
RNU6-935P,False
Y_RNA-592,False
RNA5SP198,False
RNA5SP178,False
RN7SKP267,False
RNU6-1118P,False
RNA5SP118,False
RNU6-1050P,False
MIR1912,False
RNU6-855P,False
RNU2-2P,False
RNU6-1076P,False
Y_RNA-593,False
RN7SKP225,True
RNU6-174P,False
RN7SKP139,False
RNU6-613P,False
SNORD19C,False
RNA5SP237,False
RNY1P15,False
RN7SKP221,False
RNU2-29P,False
RNU6-710P,False
RNU2-20P,False
RNU6-355P,False
RNU6-1186P,False
RNU4-34P,False
SNORD12B,False
SNORA36B,False
RN7SKP202,False
RN7SKP127,False
RN7SKP152,False
RNA5SP44,False
RNA5SP203,False
RN7SKP158,False
RN7SKP86,False
RNU2-28P,False
Y_RNA-594,False
Y_RNA-595,False
RN7SKP229,False
RNU6-554P,False
RNU6-791P,False
RN7SKP281,True
RNU4-65P,False
RNA5SP80,False
Y_RNA-596,False
RN7SKP125,False
RNU2-59P,False
RNA5SP274,False
RNA5SP113,False
RNA5SP511,False
Y_RNA-597,False
RNU2-50P,False
RNA5SP338,False
RNA5SP231,False
RNU6-955P,False
Y_RNA-598,False
RNU6-141P,False
Y_RNA-599,False
RN7SKP278,False
RNU6-1077P,False
RNU6-994P,False
RNU2-26P,False
RN7SKP56,False
RN7SKP150,False
RNU6-1140P,False
RN7SKP143,False
RN7SKP59,False
RNA5SP296,False
RNU6-121P,False
RNA5SP293,False
RN7SKP271,False
RNU2-5P,False
Y_RNA-600,False
RNA5SP261,False
RN7SKP7,False
RNU2-23P,False
RNU6-77P,False
RNU6-285P,False
SNORA79B,False
RNU6-712P,False
RN7SKP200,False
RN7SKP177,False
RNA5SP475,False
RNU4-25P,False
Y_RNA-601,False
Y_RNA-602,False
Y_RNA-603,False
Y_RNA-604,False
RN7SKP223,False
RN7SKP240,False
RNA5SP451,False
RNU6-519P,False
RN7SKP109,False
Y_RNA-605,False
MIR1468,False
RNU6-705P,False
RNU2-39P,True
RN7SKP220,False
RNU6-735P,False
RNA5SP251,False
RNA5SP60,False
RNU6-1064P,False
RNU4-43P,False
RNU6-1025P,False
RN7SKP61,False
RNA5SP345,False
Y_RNA-606,False
RNU2-47P,False
RNU2-66P,False
RN7SKP222,False
RNA5SP494,False
RN7SKP159,False
RNU6-887P,False
RN7SKP235,False
RNU2-49P,False
Y_RNA-607,False
RNU6-628P,True
RNA5SP504,False
RNU4-69P,False
RNU6-402P,False
RNU2-52P,False
Y_RNA-608,False
Y_RNA-609,False
RN7SKP27,False
RN7SKP254,False
RNU6-1100P,False
RNU2-15P,False
RNU2-48P,False
RNU2-37P,False
RNU2-42P,False
RN7SKP131,False
RNU6-1203P,False
RN7SKP54,False
RNU2-51P,False
RNU2-16P,False
Y_RNA-610,False
RNU2-70P,False
RNU6-248P,False
Y_RNA-611,False
RNU2-8P,False
RNU4-55P,False
RN7SKP123,False
U3-41,False
RNU6-394P,False
RNA5SP146,False
RN7SKP213,False
RNU6-1267P,False
RNA5SP38,False
RN7SKP119,False
RNU4-72P,False
RNU6-733P,False
RN7SKP120,False
Y_RNA-612,False
Y_RNA-613,False
RN7SKP182,False
RN7SKP39,False
RN7SKP89,False
RN7SKP51,True
RN7SKP38,False
MIR1911,False
RN7SKP188,False
RNU2-63P,False
RNU2-7P,False
RNU4-64P,False
RNY4P29,False
RNU4-6P,False
RNA5SP328,False
RNA5SP229,False
RNU6-1190P,False
RN7SKP166,True
RNA5SP25,False
RNU4-46P,False
RN7SKP206,False
RNU4-53P,False
RNU6-684P,False
RN7SKP106,False
RNU2-40P,False
Y_RNA-614,False
RN7SKP121,False
RNU6-233P,False
RNA5SP144,False
RN7SKP212,False
RN7SKP91,False
RNU2-38P,False
RNU4-14P,False
RNU6-67P,False
RNU6-860P,False
RNU4-83P,False
RNU6-383P,False
RNU2-62P,False
RNA5SP225,False
RNU4-47P,False
RNU2-68P,False
RNU4-27P,False
RN7SKP286,False
MIR1537,False
RNA5SP120,False
RNA5SP100,False
RNA5SP136,False
RN7SKP168,False
RNU6-321P,False
RN7SKP42,False
RNA5SP21,False
Y_RNA-615,False
RNA5SP59,False
RNU6-920P,False
RN7SKP136,False
RNU6-1086P,False
RNU6-565P,False
RNU6-1328P,False
RNU4-78P,False
RN7SKP33,False
RN7SKP261,False
Y_RNA-616,False
Y_RNA-617,False
RN7SKP29,False
RNU6-1068P,False
RNU6-1133P,False
RN7SKP97,False
RNU6-193P,False
RNU6-564P,False
RNA5SP29,False
RNA5SP104,False
RNA5SP501,False
RNU2-41P,False
RNU6-1148P,False
RN7SKP205,False
RNU6-172P,False
RN7SKP284,False
SNORD63B,False
RNU6-370P,False
Y_RNA-618,False
RN7SKP58,False
RN7SKP262,False
RNA5SP41,False
RNA5SP265,False
MIR1913,False
RNU6-272P,False
RN7SKP8,False
RNA5SP222,False
RNU6-651P,False
RNU2-25P,False
RN7SKP228,False
RN7SKP94,False
RN7SKP167,False
RN7SKP216,False
RNA5SP127,False
RNU2-14P,False
RNU5A-5P,False
RN7SKP68,False
RNU4-22P,False
Y_RNA-619,False
RN7SKP259,False
RNU2-61P,False
RNA5SP184,False
SNORD29,False
RN7SKP137,False
RN7SKP73,False
RN7SKP264,False
RNA5SP344,False
RNU6-1135P,False
RNA5SP306,False
Y_RNA-620,False
RNU6-55P,False
RN7SKP247,False
RNU6-284P,False
RN7SKP268,False
RN7SKP144,False
RN7SKP161,False
RNU6-130P,False
RNA5SP369,False
RNU6-847P,False
RN7SKP169,False
Y_RNA-621,False
RNU6-1245P,False
RNU6-325P,False
RN7SKP126,False
RNA5SP31,False
RNU2-55P,False
Y_RNA-622,False
RNA5SP155,False
RNU6-602P,False
RMRPP5,False
RNA5SP115,False
RNU5E-9P,False
RNU2-72P,False
MIR1538,False
RNA5SP247,False
RN7SKP296,False
RN7SKP102,False
RN7SKP181,False
RNU2-32P,False
RN7SKP263,True
RN7SKP140,False
RNA5SP304,False
RN7SKP207,False
RNA5SP450,False
RN7SKP252,False
RN7SKP112,False
RNU4-88P,False
RNU2-18P,False
RNY1P3,False
RNA5SP280,False
RN7SKP142,False
RNA5SP209,False
RN7SKP17,False
RNU4-61P,False
RNA5SP39,False
RNU6-373P,False
RNU6-1199P,False
Y_RNA-623,False
RNU6-177P,False
RN7SKP100,False
RNU6-293P,False
RNU6-1001P,False
RNU2-22P,False
RN7SKP297,False
RNA5SP221,False
RNU6-1217P,False
RNU4-74P,False
RNU6-607P,False
RNU6-938P,False
Y_RNA-624,False
RN7SKP192,False
SNORD71,False
RNU6-1054P,False
RN7SKP270,False
RNA5SP294,False
RNU4-63P,False
RNU2-64P,False
Y_RNA-625,False
RNU6-785P,False
RNU6-575P,False
RNA5SP508,False
RN7SKP194,False
RNA5SP492,False
RNU6-387P,False
RNU6-592P,False
RN7SKP53,False
Y_RNA-626,False
RN7SKP172,False
RNA5SP498,False
RNU6-57P,False
RN7SKP85,False
RN7SKP165,False
RNU6-195P,False
RNU6-954P,False
RNA5SP107,False
RNA5SP270,False
SNORD83,False
RNY3P8,False
RN7SKP108,False
Y_RNA-627,False
Y_RNA-628,False
RN7SKP30,False
RNU6-1304P,False
RN7SKP101,False
RNU6-722P,False
RNU6-516P,False
RN7SKP279,False
RNA5SP111,False
RN7SKP293,False
RN7SKP273,False
RNU2-71P,False
RNU6-1052P,True
RNU6-603P,False
RNU2-6P,False
RN7SKP3,False
H2BP1,False
KLF2P3,False
IGLV9-49,True
ZNF385D-AS2,False
EHHADH-AS1,False
FTH1P10,False
CDY15P,False
LINC02661,False
LINC01778,False
H2ACP1,False
LINC02068,False
SDCBP2P1,False
RDXP2,False
CLDN10-AS1,True
TRBV29OR9-2,False
RBM22P7,False
RPS10P7,False
MEG9,True
LINC00397,False
XKRYP5,False
USP9YP18,False
RPL17P17,False
RPS26P15,False
TRIM49D1,False
LIMK2P1,False
RBM7P1,False
MTND6P21,False
RPS29P9,False
TMSB4XP3,False
TH2LCRR,False
USP17L2,False
RPL6P21,False
HMGN2P18,False
HTATSF1P1,False
LMO7DN-IT1,False
TCAF1P1,True
GAPDHP69,False
LINC01825,True
CALM1P1,True
LINC02629,False
VOPP1-DT,False
VN1R42P,False
ZDHHC12-DT,False
LINC02238,False
NUTM2A-AS1,False
TRPC6P1,True
LINC01615,False
FRMPD4-AS1,False
MAPK6P2,False
NEFHP1,False
CHCHD2P5,False
EXOSC6,True
H2BL1P,False
SLC35C2P1,False
RNF14P4,False
VPS52,False
RPL35AP5,False
SLC20A1P1,False
RPL23AP53,False
WHAMMP1,False
CDRT15,False
LINC02968,True
ATP6V0E1P2,False
AFF2-IT1,False
CSNK1A1P1,False
KIF28P,False
RABGAP1L-IT1,False
EEF1A1P8,False
HLA-DQB1-AS1,False
ZBTB24-DT,True
RPS15AP5,False
TCEAL4P1,False
LINC00630,False
ZNF844,False
ACSL6-AS1,False
MTND5P28,False
SNRPBP1,False
TMSB4XP4,False
CCR5AS,False
SMPD4P1,False
USP9YP23,False
TRIM60P17,False
LINC03007,False
CYP4F32P,False
TNRC18P2,False
RPL3P11,True
USP17L15,False
DHRSX-IT1,False
CKMT1A,False
TINCR,True
TPMTP4,False
RBMX2P3,False
LINC02665,False
TVP23CP1,False
LINC01312,True
LINC01986,False
CENPVL1,False
FNDC3CP,False
LYPLA1P1,False
LINC02142,False
EEF1A1P41,False
EBLN1,False
CRPP1,False
RPL17P13,False
DSCR4-IT1,False
HBD,False
SUPT20HL2,False
ZNF735,False
LINC00370,False
MTCO1P17,False
RBM48P1,False
AK4P4,False
GSTA6P,False
CYCSP32,False
LINC01044,True
DEFA8P,False
LINC01120,False
NUP133-DT,False
UBE2Q2P5Y,False
RBMY2EP,False
RFPL4A,False
RPL30P3,False
TTTY17C,False
LINC01946,True
IGHV3-64,False
UHRF2P1,False
PRDM6-AS1,False
BCL10-AS1,False
RAB9AP3,False
HMGB3P10,False
KRT8P51,False
C1GALT1C1L,False
SAMSN1-AS1,False
NDUFB4P8,False
EEF1A1P24,False
RPL34P3,False
RPL34P26,False
OR2AD1P,False
RPSAP65,False
IFNWP18,False
LINC00571,True
RPS24P14,False
DIP2A-IT1,False
ADH5P3,False
MYH9-DT,False
GOLGA6L11P,False
RAET1E-AS1,False
ZDHHC20P2,False
IGSF3P2,False
LINC01422,False
NSUN5P1,False
SFR1P2,False
TRIM64EP,False
CRYGGP,False
LINC02601,False
LINC01208,True
DNAJA1P1,False
UQCRFS1P2,False
IFITM3P2,False
TFDP1P2,True
RAD17P2,False
LINC02247,False
RPL6P28,False
SUPT20HL1,False
RPL18AP14,False
LAPTM4A-DT,False
OR51B3P,False
RPS15AP15,False
PSMD4P1,False
RBMY2GP,False
CCDC18-AS1,False
ELOCP30,False
MIR503HG,False
SIRPB3P,False
TSSC2,False
MED15P9,False
LINC02593,False
LINC01626,True
LINC00205,False
CACNA2D1-AS1,False
GEMIN8P3,False
CD99P1,False
LGALS8-AS1,False
RPS21P8,False
LINC01983,False
LINP1,False
DIS3L2P1,False
UBE2E1-AS1,False
COX5BP8,False
ENTPD3-AS1,False
IL10RB-DT,False
CERS1,False
RPS20P14,False
LINC00114,False
BOLA3P4,False
KRT8P28,False
PYDC2-AS1,True
PRR15-DT,False
DIAPH3-AS2,False
IGKV1OR2-2,False
CDH23-AS1,False
PPIAP89,False
CFL1P1,False
EEF1A1P1,False
LINC01342,False
TERF1P6,False
DAZAP2P1,False
LINC01870,False
BANF1P4,False
FAM95B1,False
EFCAB6-AS1,False
VN1R40P,False
MYCNUT,False
PDGFA-DT,False
RAB9AP2,False
LINC01805,False
NPM1P19,False
HLA-DPB1,False
SAP18P2,False
LINC01921,False
NBEAP3,False
RPS27P1,False
RPS8P10,False
PPIAP53,False
LINC01078,False
ABCC5-AS1,False
LINC01707,True
FAM90A13P,False
OSER1-DT,False
GNL2P1,False
CCNJP2,False
SEC13P1,False
RPL23P4,False
HMGB1P12,False
ZNF32-AS3,False
EEF1A1P36,False
LINC02471,False
DPPA2P1,False
MTND1P27,False
ASS1P2,False
TNS1-AS1,True
NUP35P1,False
LGALSL-DT,True
KRT8P8,False
LINC01014,False
RPL6P31,True
ROR1-AS1,False
H2ACP2,False
C1QTNF5,False
MTND6P1,False
LINC01767,False
AFG3L1P,False
CHROMR,True
UBBP3,False
THAP12P8,False
ZNF587P1,False
RRBP1P1,False
DDX11L1,False
PAFAH1B1P2,False
BNIP3P42,False
EXTL2P1,False
ZNF736P1Y,False
SMCR2,False
SNRPD2P2,False
HNRNPRP1,False
LINC01874,False
RPL26P28,False
LINC02647,True
RPL32P35,False
TRDD1,False
YES1P1,False
ATP5F1CP1,False
USP12P2,False
LINC01441,False
RPL36AP46,False
LINC01449,False
RPL21P32,False
MIR181A2HG,True
EDRF1-DT,False
LINC01853,False
TCEAL3-AS1,False
EPB41L4A-AS1,False
CDY8P,False
LINC02561,False
SFPQP1,False
CDYLP1,False
HMGN1P4,False
IGKV3D-15,False
MTND4P6,False
CCNT2-AS1,True
PAEPP1,False
DMTF1-AS1,False
LINC02612,True
CPTP,False
GAPDHP55,False
EGFR-AS1,False
HSPA8P16,True
ARSLP1,False
SRSF3P4,False
TUBB4BP5,False
CALCRL-AS1,True
RPL32P6,False
SRIP2,False
HMGN1P6,True
DNMT3AP1,False
VEZTP1,False
LINC00691,True
TTTY22,False
SNHG14,False
UBE2FP1,False
SLC44A3-AS1,False
UBTFL8,False
MTCO1P11,False
RPL23AP41,False
PPM1F-AS1,False
POTEF-AS1,False
CT47A10,False
BCAR3-AS1,False
RPS24P8,False
LINC01935,False
ELMO1-AS1,False
CYP4F25P,False
ETDB,False
CENPVL3,True
MTRF1LP2,False
INHBA-AS1,False
PTPN2P2,False
ATG12P2,False
POU6F2-AS1,False
POM121L10P,False
UBE2SP2,False
LINC01248,False
DPPA2P2,False
LINC01857,False
MIR548XHG,False
AMMECR1-IT1,False
ASH2LP1,False
USP9YP28,False
BAZ2B-AS1,False
LINC02054,True
HCG14,False
HMGB1P9,False
CICP10,False
RPS26P54,False
UQCRHP3,False
LINC02828,False
DNAJC27-AS1,False
PRYP1,False
LINC01357,False
HSFY6P,False
LINC02831,False
LINC00570,False
SDHDP6,False
MIR3681HG,True
SNX18P9,False
PITX1-AS1,False
LINC01991,False
UBE2D3P4,False
HAGLR,False
LINC02667,False
SEZ6L-AS1,False
CAMK2G-AS1,False
RPS23P10,False
PHEX-AS1,False
GSTT3P,False
ZCRB1P1,False
LINC00466,False
TRIM60P5Y,False
C10orf67-AS1,False
PRPF4BP1,False
SEC61GP1,False
DTNB-AS1,False
RPS6P8,False
LINC02636,False
VSTM2A-OT1,False
HAUS1P2,False
OR2L1P,False
LINC01832,True
KCTD5P1,False
OR2J4P,False
MRRFP1,False
MICOS10P3,False
WARS2-IT1,False
CYCSP49,False
SOX1-OT,False
KRT224P,True
MTCO1P39,False
PDCL3P6,False
VWC2L-IT1,False
LINC01133,True
RPSAP18,False
CYCSP12,False
LINC02633,False
EPIC1,False
RABGEF1P3,True
ENSAP1,True
ARHGEF2-AS1,False
RPS29P31,False
SLC25A5-AS1,False
LINC01142,False
MSL3P1,False
MTCYBP11,False
IFIT6P,False
RPL38P6,False
PORCN-DT,False
PINCR,False
OLFM5P,False
MRPL49P1,False
MTATP6P16,False
OR51P1P,False
LINC02975,False
LINC01527,False
ANKRD30BP2,False
LINC01567,False
WDTC1-DT,True
MCCD1P2,False
TCERG1P1,False
RPL7P7,False
GTF2IP5,True
CHL1-AS2,False
RPL12P14,True
DPRXP1,False
THAP5P1,False
MDC1-AS1,False
LINC00297,True
GAPDHP20,False
FAM197Y1,False
FAM8A3P,False
MTCYBP45,False
SC4MOP,False
AKR7A2P2,False
KNOP1P3,False
BICD1P1,False
SCEL-AS1,False
RPL36P6,False
FAM135A-AS1,False
CDKN2AIPNLP3,False
ACE3P,False
MTND2P5,True
ATG3P1,False
TMCO1-AS1,False
OACYLP,False
ARAFP2,False
HLA-N,False
IGHV4-59,False
LINC00703,False
PRR29,False
BACE2-IT1,False
C4B,True
LINC01280,False
GPC6-AS2,False
METTL15P3,False
PELATON,True
RPL7P57,False
OR6D1P,False
DPPA2P3,False
LINC00572,False
LINC02052,False
USP9YP22,False
HSP90AA2P,True
IFNA22P,False
STK24-AS1,False
KRT18P27,False
ADM5,False
ATP5MFP1,False
PRKAR2A-AS1,False
SSBP3P2,False
SLC31A1P1,True
LINC00539,True
MKRN5P,True
NF1P6,False
PIGUP1,False
RPL23AP14,False
RPSAP10,False
CXorf51A,False
RPL4P7,False
NME2P2,False
LINC01708,False
H3P26,False
ATP5PBP1,False
RSL24D1P6,True
GUSBP6,False
SLC25A34-AS1,True
C4BPAP1,False
RPL39P14,False
PGAM1P6,False
SOCS2P2,False
CDCA4P2,False
TANK-AS1,False
LAMC1-AS1,False
ATXN1L,False
MTCO3P19,True
CCND3P1,False
RPL7AP40,False
RPL36P16,False
HSFY4P,False
USP9YP7,False
SAMM50P1,False
TTC21B-AS1,False
HNRNPA3P14,False
RPL36P4,False
MAPKAPK5P1,False
HEXIM2-AS1,False
LINC02523,False
MRPS9-AS2,True
POLR2KP2,False
LINC00365,False
LINC00620,True
HTR2A-AS1,False
HMGN1P19,False
KRT8P45,False
CYCSP42,False
PPIAP10,False
SMIM13,False
TMLHE-AS1,False
LINC02771,True
CSRP1-AS1,False
MEP1AP4,False
SAGE4P,False
TFDP1P1,False
SNRPGP15,True
EIF4BP3,False
ZNF619P1,False
NDUFA4P1,True
HMGB3P21,False
RPS26P20,False
HLA-DPB2,False
LINC01087,False
LPP-AS1,False
LINC01754,False
CIAO2AP2,False
LINC01886,True
USP9YP13,False
RPL7AP78,False
COL18A1-AS2,False
LINC01117,True
HNRNPA1L3,False
LINC01015,False
UBE2V1P13,False
GPX5,False
ORC1P1,False
MTND3P16,False
MIR3659HG,True
RPL29P19,False
ZMIZ1-AS1,False
SVIL-AS1,False
RPS5P2,False
BMS1P12,False
RPS26P5,False
TGFA-IT1,False
IGKV1D-27,False
FGGY-DT,False
RNPC3-DT,False
TNK2-AS1,True
RTCA-AS1,False
MEF2AP1,False
OR9R1P,False
TUBB8P6,False
RPL37P10,False
RPL36AP30,False
RPS27AP16,False
NUDT19P2,False
ZNF736P6Y,False
PDSS1P2,False
SRSF1P1,False
RPS28P5,False
LINC01627,False
IGHV3-74,False
LINC00885,False
LINC01823,True
SMSP1,False
RBMY2BP,False
GAGE12J,False
SH3BP5-AS1,False
ATP6V1G1P3,False
RPL36AP53,False
ETV7-AS1,False
IPO8P1,False
RPL17P10,False
EIF3EP2,False
PDIA3P2,False
GAPDHP46,False
MED15P4,True
PLA2G12AP1,False
SOCS5P2,False
RPL36AP29,False
RPL36AP12,False
ELOCP23,False
RASAL2-AS1,False
E2F6P2,False
ZNF812P,False
UBE2D3P3,False
MTND6P7,False
NEFMP1,False
LAMTOR5-AS1,False
MED28P4,False
LMX1A-AS2,False
RPS17P13,False
E2F3-IT1,False
OR11M1P,False
LINC01706,False
NPIPA3,False
LINC02671,False
LEMD1-DT,False
LINC01657,False
FLVCR2-AS1,False
GUSBP10,False
CEP57L1P1,True
FCF1P7,False
IMPDH1P8,False
PCOLCE-AS1,False
LILRB1-AS1,False
MAGEA7P,False
TEX26-AS1,False
MTCYBP21,False
SHMT1P1,False
VN1R21P,False
HMGN1P34,False
LINC01167,False
C1DP3,False
CCNYL4,False
FDPSP8,False
LINC02931,False
MUC20P1,False
ATP2B2-IT2,False
HSPA8P7,False
BRAFP1,False
RPSAP50,False
OR4F2P,False
CENPIP1,False
EIF4A2P4,False
MIPEPP2,False
S100A15A,False
CETN4P,False
LINC02670,False
HLCS-AS1,False
KRT18P39,False
IQCF4P,False
NTM-AS1,False
RPL32P1,False
RPS27AP6,False
TUBB4BP2,False
LINC00853,False
ARL5AP4,False
DUX4L9,False
SRGAP3-AS1,False
BEND3P2,False
TMEM72-AS1,False
NAP1L4P2,False
LINC03046,False
BTF3P4,False
COL4A2-AS2,True
THRB-IT1,False
RORB-AS1,False
USP21P1,False
LINC00265-2P,False
TOMM20P1,False
OR2X1P,False
TMEM183BP,False
LINC01689,False
BTF3P9,True
GCSHP5,False
RPL12P17,False
LMX1B-DT,True
LINC00240,False
NQO2-AS1,False
LINC00502,False
MTND5P24,False
LINC00393,True
CDKN2A-DT,False
OPA1-AS1,False
RPL35AP36,False
LINC01691,True
RPL29P11,True
GXYLT1P2,False
YBX1P1,False
LINC01398,True
USP9YP25,False
MRPL20-AS1,False
CDY13P,False
EML4-AS1,False
NDUFAF8,False
MTCYBP29,False
EIPR1-IT1,False
NFYCP2,False
ARL14EPP1,False
RPS4XP16,False
LINC02840,True
VPS26BP1,False
SIGLEC30P,False
POT1-AS1,False
LINC02830,False
GAGE12H,False
RNF32-AS1,True
SBF1P2,False
SRP14P1,True
RPL21P91,False
TIMM8BP2,False
LINC01766,True
LINC00863,False
APOC4-APOC2,False
TACC1P1,False
LINC00320,False
NDUFA5P10,False
KRT8P30,True
LINC02262,False
LINC01034,False
GOT1-DT,False
SUCLA2P1,False
LINC00184,True
PRRT4,False
EEDP1,False
LINC02819,False
CASC6,False
VN1R25P,False
